"mid","oid","q1","q2","q3","q4","q5","uniqueid","q6"
"144","5","4","1","1","1","1","35635","100"
"144","6","1","2","2","3","3","35636","0"
"144","7","1","2","2","3","3","35637","0"
"144","8","1","2","2","3","3","35638","0"
"144","9","1","2","2","3","3","35639","0"
"144","10","1","2","2","3","3","35640","0"
"144","11","1","2","2","3","3","35641","0"
"144","12","1","2","2","3","3","35642","0"
"144","13","1","2","2","3","3","35643","0"
"144","14","1","2","2","3","3","35644","0"
"144","15","1","2","2","3","3","35645","0"
"144","16","1","2","2","3","3","35646","0"
"144","17","1","2","2","3","3","35647","0"
"144","18","1","2","2","3","3","35648","0"
"144","19","1","2","2","3","3","35649","0"
"144","19","1","2","2","3","3","35650","0"
"144","20","1","2","2","3","3","35651","0"
"144","21","1","2","2","3","3","35652","0"
"144","22","1","2","2","3","3","35653","0"
"144","23","1","2","2","3","3","35654","0"
"144","24","1","2","2","3","3","35655","0"
"144","25","1","2","2","3","3","35656","0"
"144","26","1","2","2","3","3","35657","0"
"144","27","1","2","2","3","3","35658","0"
"144","28","1","2","2","3","3","35659","0"
"144","29","1","2","2","3","3","35660","0"
"144","30","1","2","2","3","3","35661","0"
"144","31","1","2","2","3","3","35662","0"
"144","32","1","2","2","3","3","35663","0"
"7","37","1","2","2","3","3","35664","0"
"24","0","4","1","1","1","1","35665","0"
"24","1","4","1","1","1","1","35666","0"
"24","2","5","1","1","1","1","35667","0"
"24","3","5","1","1","1","1","35668","0"
"24","4","4","1","2","2","2","35669","0"
"24","5","4","1","2","2","2","35670","0"
"15","0","4","1","2","3","3","35671","0"
"24","6","4","2","2","2","2","35672","0"
"24","7","5","2","2","3","3","35673","0"
"15","1","4","1","2","2","2","35674","0"
"24","8","5","2","2","1","3","35675","0"
"24","9","4","2","2","3","3","35676","0"
"15","2","4","1","2","3","3","35677","0"
"15","3","4","1","2","3","3","35678","0"
"15","4","4","1","2","2","2","35679","0"
"15","5","4","2","2","3","3","35680","0"
"15","6","5","1","2","2","2","35681","34"
"15","7","5","1","1","2","2","35682","62"
"15","8","3","2","2","2","2","35683","0"
"15","9","3","2","2","2","2","35684","0"
"24","10","4","2","2","2","3","35685","0"
"14","13","4","1","2","2","1","35686","0"
"15","10","4","2","2","2","2","35687","0"
"24","11","4","2","2","3","3","35688","0"
"15","11","4","2","2","2","2","35689","0"
"14","15","2","2","2","3","3","35690","0"
"24","12","5","2","2","3","3","35691","0"
"15","12","5","1","1","2","2","35692","63"
"24","13","4","2","2","2","2","35693","0"
"15","12","5","1","1","2","2","35694","63"
"14","16","3","1","2","3","3","35695","0"
"24","14","5","1","1","1","1","35696","0"
"14","17","5","1","2","1","1","35697","0"
"15","13","4","2","2","2","2","35698","0"
"24","15","4","2","2","3","3","35699","0"
"14","18","5","1","1","1","1","35700","0"
"24","16","4","2","2","3","3","35701","0"
"15","14","3","2","2","2","2","35702","0"
"14","19","1","2","2","3","3","35703","0"
"15","16","5","1","1","2","2","35704","69"
"14","20","4","1","2","2","2","35705","0"
"15","17","3","2","2","2","2","35706","0"
"14","21","4","1","2","1","1","35707","0"
"14","22","1","2","2","3","3","35708","0"
"15","18","3","2","2","2","2","35709","0"
"14","23","5","1","2","2","2","35710","0"
"14","24","1","2","2","3","3","35711","0"
"15","19","5","1","1","2","2","35712","47"
"14","25","4","1","2","1","1","35713","0"
"15","20","4","2","2","2","2","35714","0"
"14","26","5","1","2","2","1","35715","0"
"15","21","4","1","2","2","2","35716","0"
"24","17","4","2","2","3","3","35717","0"
"14","27","4","1","2","2","1","35718","0"
"24","18","5","1","1","1","1","35719","0"
"14","28","5","1","1","1","1","35720","0"
"14","29","1","2","2","3","3","35721","0"
"24","19","4","1","2","3","1","35722","0"
"14","30","5","1","2","1","1","35723","0"
"15","22","3","2","2","2","2","35724","0"
"24","20","4","1","1","1","2","35725","0"
"14","31","5","1","1","1","1","35726","0"
"15","23","3","2","2","2","2","35727","0"
"24","21","5","1","1","1","2","35728","0"
"14","32","4","1","2","1","1","35729","0"
"15","24","4","2","2","2","2","35730","0"
"14","33","3","1","1","2","1","35731","0"
"15","25","4","2","2","3","3","35732","0"
"14","34","1","2","2","3","3","35733","0"
"14","35","1","2","2","3","3","35734","0"
"15","26","4","1","2","2","2","35735","0"
"14","36","1","2","2","3","3","35736","0"
"14","37","1","2","2","3","3","35737","0"
"14","38","1","2","2","3","3","35738","0"
"15","27","5","1","1","2","2","35739","60"
"14","39","1","2","2","3","3","35740","0"
"14","40","1","2","2","3","3","35741","0"
"15","28","3","2","2","3","3","35742","0"
"14","41","1","2","2","3","3","35743","0"
"14","42","1","2","2","3","3","35744","0"
"15","29","3","2","2","2","2","35745","0"
"14","43","1","2","2","3","3","35746","0"
"14","44","1","2","2","3","3","35747","0"
"14","45","1","2","2","3","3","35748","0"
"14","46","1","2","2","3","3","35749","0"
"15","30","4","2","1","2","2","35750","0"
"14","47","1","2","2","3","3","35751","0"
"14","48","1","2","2","3","3","35752","0"
"15","31","3","2","2","3","3","35753","0"
"14","49","1","2","2","3","3","35754","0"
"15","32","3","2","2","2","2","35755","0"
"14","50","1","2","2","3","3","35756","0"
"14","51","1","2","2","3","3","35757","0"
"14","52","1","2","2","3","3","35758","0"
"15","33","4","2","2","2","2","35759","0"
"14","53","1","2","2","3","3","35760","0"
"14","54","1","2","2","3","3","35761","0"
"15","34","1","2","2","3","3","35762","0"
"14","55","1","2","2","3","3","35763","0"
"14","56","1","2","2","3","3","35764","0"
"15","35","2","2","2","3","3","35765","0"
"14","57","1","2","2","3","3","35766","0"
"15","36","1","2","2","3","3","35767","0"
"14","58","1","2","2","3","3","35768","0"
"15","37","1","2","2","3","3","35769","0"
"14","59","1","2","2","3","3","35770","0"
"14","60","1","2","2","3","3","35771","0"
"15","38","1","2","2","3","3","35772","0"
"14","61","1","2","2","3","3","35773","0"
"14","62","1","2","2","3","3","35774","0"
"14","63","1","2","2","3","3","35775","0"
"15","39","2","2","2","3","3","35776","0"
"14","64","1","2","2","3","3","35777","0"
"15","40","1","2","2","3","3","35778","0"
"14","65","1","2","2","3","3","35779","0"
"15","41","1","2","2","3","3","35780","0"
"14","66","1","2","2","3","3","35781","0"
"15","42","1","2","2","3","3","35782","0"
"14","67","1","2","2","3","3","35783","0"
"15","43","1","2","2","3","3","35784","0"
"14","68","1","2","2","3","3","35785","0"
"14","69","1","2","2","3","3","35786","0"
"14","70","1","2","2","3","3","35787","0"
"15","44","1","2","2","3","3","35788","0"
"15","45","1","2","2","3","3","35789","0"
"15","46","1","2","2","3","3","35790","0"
"15","47","1","2","2","3","3","35791","0"
"14","71","1","2","2","3","3","35792","0"
"15","48","1","2","2","3","3","35793","0"
"15","48","1","2","2","3","3","35794","0"
"15","49","1","2","2","3","3","35795","0"
"14","72","1","2","2","3","3","35796","0"
"15","50","1","2","2","3","3","35797","0"
"14","73","1","2","2","3","3","35798","0"
"15","51","1","2","2","3","3","35799","0"
"14","74","1","2","2","3","3","35800","0"
"14","75","1","2","2","3","3","35801","0"
"15","52","1","2","2","3","3","35802","0"
"15","53","1","2","2","3","3","35803","0"
"15","54","1","2","2","3","3","35804","0"
"15","55","1","2","2","3","3","35805","0"
"15","56","1","2","2","3","3","35806","0"
"15","57","1","2","2","3","3","35807","0"
"15","58","1","2","2","3","3","35808","0"
"15","59","1","2","2","3","3","35809","0"
"15","60","1","2","2","3","3","35810","0"
"15","61","1","2","2","3","3","35811","0"
"15","62","1","2","2","3","3","35812","0"
"15","63","1","2","2","3","3","35813","0"
"15","64","1","2","2","3","3","35814","0"
"15","65","1","2","2","3","3","35815","0"
"15","66","1","2","2","3","3","35816","0"
"15","67","1","2","2","3","3","35817","0"
"15","68","1","2","2","3","3","35818","0"
"15","69","1","2","2","3","3","35819","0"
"15","70","1","2","2","3","3","35820","0"
"15","71","1","2","2","3","3","35821","0"
"15","72","1","2","2","3","3","35822","0"
"15","73","1","2","2","3","3","35823","0"
"15","74","1","2","2","3","3","35824","0"
"15","75","1","2","2","3","3","35825","0"
"15","76","1","2","2","3","3","35826","0"
"7","38","1","2","2","3","3","35827","0"
"7","39","1","2","2","3","3","35828","0"
"15","77","1","2","2","3","3","35829","0"
"7","40","1","2","2","3","3","35830","0"
"15","78","1","2","2","3","3","35831","0"
"7","41","1","2","2","3","3","35832","0"
"7","42","1","2","2","3","3","35833","0"
"7","43","1","2","2","3","3","35834","0"
"15","79","2","2","2","3","3","35835","0"
"7","44","1","2","2","3","3","35836","0"
"15","79","2","2","2","3","3","35837","0"
"7","45","1","2","2","3","3","35838","0"
"15","80","1","2","2","3","3","35839","0"
"7","46","1","2","2","3","3","35840","0"
"15","81","1","2","2","3","3","35841","0"
"7","47","1","2","2","3","3","35842","0"
"7","48","1","2","2","3","3","35843","0"
"7","49","1","2","2","3","3","35844","0"
"7","50","1","2","2","3","3","35845","0"
"15","82","2","2","2","3","3","35846","0"
"7","51","1","2","2","3","3","35847","0"
"15","83","1","2","2","3","3","35848","0"
"7","52","1","2","2","3","3","35849","0"
"7","53","1","2","2","3","3","35850","0"
"15","84","2","2","2","3","3","35851","0"
"15","85","1","2","2","3","3","35852","0"
"15","86","1","2","2","3","3","35853","0"
"7","54","1","2","2","3","3","35854","0"
"7","55","1","2","2","3","3","35855","0"
"15","87","1","2","2","3","3","35856","0"
"15","88","1","2","2","3","3","35857","0"
"15","89","1","2","2","3","3","35858","0"
"7","56","1","2","2","3","3","35859","0"
"15","90","1","2","2","3","3","35860","0"
"15","91","1","2","2","3","3","35861","0"
"15","92","1","2","2","3","3","35862","0"
"15","93","1","2","2","3","3","35863","0"
"15","94","1","2","2","3","3","35864","0"
"15","95","1","2","2","3","3","35865","0"
"15","96","1","2","2","3","3","35866","0"
"15","97","1","2","2","3","3","35867","0"
"15","98","1","2","2","3","3","35868","0"
"15","99","1","2","2","3","3","35869","0"
"7","57","1","2","2","3","3","35870","0"
"15","100","1","2","2","3","3","35871","0"
"14","76","1","2","2","3","3","35872","0"
"15","101","1","2","2","3","3","35873","0"
"7","58","1","2","2","3","3","35874","0"
"14","77","1","2","2","3","3","35875","0"
"15","102","1","2","2","3","3","35876","0"
"14","78","1","2","2","3","3","35877","0"
"15","103","1","2","2","3","3","35878","0"
"14","79","1","2","2","3","3","35879","0"
"15","104","1","2","2","3","3","35880","0"
"14","80","1","2","2","3","3","35881","0"
"15","105","1","2","2","3","3","35882","0"
"14","81","1","2","2","3","3","35883","0"
"15","106","1","2","2","3","3","35884","0"
"14","82","1","2","2","3","3","35885","0"
"15","107","1","2","2","3","3","35886","0"
"15","108","1","2","2","3","3","35887","0"
"15","109","1","2","2","3","3","35888","0"
"15","110","1","2","2","3","3","35889","0"
"14","83","2","2","2","3","3","35890","0"
"15","111","2","2","2","3","3","35891","0"
"15","112","1","2","2","3","3","35892","0"
"15","113","1","2","2","3","3","35893","0"
"14","84","1","2","2","3","3","35894","0"
"14","85","1","2","2","3","3","35895","0"
"15","114","1","2","2","3","3","35896","0"
"14","86","1","2","2","3","3","35897","0"
"15","115","1","2","2","3","3","35898","0"
"14","87","1","2","2","3","3","35899","0"
"15","116","1","2","2","3","3","35900","0"
"14","88","1","2","2","3","3","35901","0"
"15","117","1","2","2","3","3","35902","0"
"14","89","1","2","2","3","3","35903","0"
"15","118","1","2","2","3","3","35904","0"
"14","90","1","2","2","3","3","35905","0"
"15","119","1","2","2","3","3","35906","0"
"14","91","1","2","2","3","3","35907","0"
"15","120","1","2","2","3","3","35908","0"
"14","92","1","2","2","3","3","35909","0"
"15","121","1","2","2","3","3","35910","0"
"14","93","1","2","2","3","3","35911","0"
"15","122","1","2","2","3","3","35912","0"
"14","94","1","2","2","3","3","35913","0"
"15","123","1","2","2","3","3","35914","0"
"14","95","1","2","2","3","3","35915","0"
"15","124","1","2","2","3","3","35916","0"
"14","96","1","2","2","3","3","35917","0"
"15","125","1","2","2","3","3","35918","0"
"14","97","1","2","2","3","3","35919","0"
"14","98","1","2","2","3","3","35920","0"
"15","126","1","2","2","3","3","35921","0"
"15","127","1","2","2","3","3","35922","0"
"15","128","1","2","2","3","3","35923","0"
"15","129","1","2","2","3","3","35924","0"
"15","130","1","2","2","3","3","35925","0"
"15","131","1","2","2","3","3","35926","0"
"29","38","1","2","2","3","3","35927","0"
"14","99","1","2","2","3","3","35928","0"
"15","132","1","2","2","3","3","35929","0"
"15","133","1","2","2","3","3","35930","0"
"15","134","1","2","2","3","3","35931","0"
"14","100","1","2","2","3","3","35932","0"
"15","135","1","2","2","3","3","35933","0"
"14","101","1","2","2","3","3","35934","0"
"15","136","1","2","2","3","3","35935","0"
"14","102","1","2","2","3","3","35936","0"
"15","137","1","2","2","3","3","35937","0"
"14","103","1","2","2","3","3","35938","0"
"15","138","1","2","2","3","3","35939","0"
"14","104","1","2","2","3","3","35940","0"
"14","105","1","2","2","3","3","35941","0"
"15","139","1","2","2","3","3","35942","0"
"14","106","1","2","2","3","3","35943","0"
"15","140","1","2","2","3","3","35944","0"
"14","107","1","2","2","3","3","35945","0"
"27","0","3","2","2","1","1","35946","0"
"15","141","1","2","2","3","3","35947","0"
"14","108","1","2","2","3","3","35948","0"
"15","142","1","2","2","3","3","35949","0"
"14","109","1","2","2","3","3","35950","0"
"15","143","1","2","2","3","3","35951","0"
"14","110","1","2","2","3","3","35952","0"
"14","111","1","2","2","3","3","35953","0"
"14","112","1","2","2","3","3","35954","0"
"15","144","2","2","2","3","3","35955","0"
"14","113","1","2","2","3","3","35956","0"
"15","145","1","2","2","3","3","35957","0"
"14","114","1","2","2","3","3","35958","0"
"15","146","1","2","2","3","3","35959","0"
"14","115","1","2","2","3","3","35960","0"
"14","116","1","2","2","3","3","35961","0"
"27","1","4","1","2","2","1","35962","13"
"15","147","2","2","2","3","3","35963","0"
"14","117","1","2","2","3","3","35964","0"
"15","148","1","2","2","3","3","35965","0"
"14","118","1","2","2","3","3","35966","0"
"15","149","1","2","2","3","3","35967","0"
"15","150","1","2","2","3","3","35968","0"
"15","151","1","2","2","3","3","35969","0"
"14","119","1","2","2","3","3","35970","0"
"14","120","1","2","2","3","3","35971","0"
"27","2","3","2","2","1","1","35972","0"
"14","121","1","2","2","3","3","35973","0"
"14","122","1","2","2","3","3","35974","0"
"15","152","2","2","2","3","3","35975","0"
"14","123","1","2","2","3","3","35976","0"
"15","153","1","2","2","3","3","35977","0"
"27","3","3","2","2","1","1","35978","0"
"15","154","1","2","2","3","3","35979","0"
"14","124","1","2","2","3","3","35980","0"
"15","155","1","2","2","3","3","35981","0"
"14","125","1","2","2","3","3","35982","0"
"15","156","1","2","2","3","3","35983","0"
"14","126","1","2","2","3","3","35984","0"
"27","4","4","1","2","2","2","35985","0"
"15","157","1","2","2","3","3","35986","0"
"14","127","1","2","2","3","3","35987","0"
"15","158","1","2","2","3","3","35988","0"
"14","128","1","2","2","3","3","35989","0"
"15","159","1","2","2","3","3","35990","0"
"14","129","1","2","2","3","3","35991","0"
"27","5","3","2","2","1","3","35992","0"
"15","160","1","2","2","3","3","35993","0"
"14","130","1","2","2","3","3","35994","0"
"14","131","1","2","2","3","3","35995","0"
"15","161","1","2","2","3","3","35996","0"
"15","162","1","2","2","3","3","35997","0"
"14","132","1","2","2","3","3","35998","0"
"15","163","1","2","2","3","3","35999","0"
"15","164","1","2","2","3","3","36000","0"
"14","133","1","2","2","3","3","36001","0"
"15","165","1","2","2","3","3","36002","0"
"14","134","1","2","2","3","3","36003","0"
"15","166","1","2","2","3","3","36004","0"
"15","167","1","2","2","3","3","36005","0"
"27","6","5","1","1","2","2","36006","100"
"15","168","1","2","2","3","3","36007","0"
"15","169","1","2","2","3","3","36008","0"
"27","7","4","1","1","2","2","36009","100"
"15","170","1","2","2","3","3","36010","0"
"14","135","1","2","2","3","3","36011","0"
"15","171","1","2","2","3","3","36012","0"
"15","172","1","2","2","3","3","36013","0"
"15","173","1","2","2","3","3","36014","0"
"27","8","3","2","2","3","3","36015","0"
"15","174","1","2","2","3","3","36016","0"
"14","136","1","2","2","3","3","36017","0"
"15","175","1","2","2","3","3","36018","0"
"14","137","1","2","2","3","3","36019","0"
"15","176","1","2","2","3","3","36020","0"
"14","138","1","2","2","3","3","36021","0"
"14","139","1","2","2","3","3","36022","0"
"27","9","3","2","2","3","3","36023","0"
"14","140","1","2","2","3","3","36024","0"
"14","141","1","2","2","3","3","36025","0"
"27","10","3","2","2","3","3","36026","0"
"14","142","1","2","2","3","3","36027","0"
